#SN	    zcmb    zhel    zerr    mag(mu)  dmag    Zero entries(not provided)
1996u       0.43000 0.43000 0.00000 42.28653 0.35394 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1995ao      0.24000 0.24000 0.00000 40.92039 0.60469 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1995ap      0.30000 0.30000 0.00000 40.15245 0.46318 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996t       0.24000 0.24000 0.00000 40.89415 0.28151 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997ce      0.44000 0.44000 0.00000 42.01895 0.29091 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997cj      0.50000 0.50000 0.00000 42.42512 0.28503 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997ck      0.97000 0.97000 0.00000 43.08419 0.74258 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1995k       0.47900 0.47900 0.00000 42.25933 0.30535 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997ap      0.83000 0.83000 0.00000 43.49349 0.37210 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997am      0.41600 0.41600 0.00000 42.04221 0.43961 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997aj      0.58100 0.58100 0.00000 41.98048 0.42258 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997ai      0.45000 0.45000 0.00000 41.79653 0.36790 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997af      0.57900 0.57900 0.00000 43.11027 0.56240 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997ac      0.32000 0.32000 0.00000 41.18855 0.33969 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997r       0.65700 0.65700 0.00000 43.08129 0.54944 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997p       0.47200 0.47200 0.00000 42.09907 0.46999 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997o       0.37400 0.37400 0.00000 43.11534 0.69442 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997h       0.52600 0.52600 0.00000 42.01331 0.40247 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997g       0.76300 0.76300 0.00000 44.36571 0.88547 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1997f       0.58000 0.58000 0.00000 42.93988 0.39514 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996cn      0.43000 0.43000 0.00000 41.88998 0.39329 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996cm      0.45000 0.45000 0.00000 42.28251 0.42265 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996cl      0.82800 0.82800 0.00000 44.20302 0.61192 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996ck      0.65600 0.65600 0.00000 43.18155 0.52871 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996ci      0.49500 0.49500 0.00000 42.12050 0.39827 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996cg      0.49000 0.49000 0.00000 41.82171 0.35525 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996cf      0.57000 0.57000 0.00000 42.74257 0.39544 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1995ba      0.38800 0.38800 0.00000 42.09697 0.37073 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1995az      0.45000 0.45000 0.00000 42.21282 0.37726 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
